idx,target
11,22.0
11,22.0
12,11.0
12,11.0
12,12.0
12,11.0
12,12.0
12,27.0
12,28.0
12,34.0
12,33.0
12,36.0
12,26.0
12,49.0
12,52.0
12,47.0
12,47.0
12,39.0
12,59.0
12,76.0
12,96.0
12,95.0
12,68.0
12,65.0
13,174.0
13,164.0
13,161.0
13,137.0
13,92.0
13,64.0
13,87.0
13,87.0
13,84.0
13,95.0
13,79.0
13,75.0
13,79.0
13,86.0
13,72.0
13,89.0
13,94.0
13,69.0
13,49.0
13,33.0
13,27.0
13,20.0
14,30.0
14,18.0
14,21.0
14,13.0
14,23.0
14,26.0
14,27.0
14,30.0
14,28.0
14,26.0
14,26.0
14,31.0
14,35.0
14,36.0
14,37.0
14,64.0
14,83.0
14,91.0
14,90.0
14,102.0
14,94.0
14,87.0
15,242.0
15,271.0
15,249.0
15,200.0
15,147.0
15,114.0
15,102.0
15,108.0
15,135.0
15,120.0
15,148.0
15,127.0
15,128.0
15,140.0
15,148.0
15,150.0
15,154.0
15,197.0
15,235.0
15,261.0
15,269.0
15,266.0
16,205.0
16,160.0
16,150.0
16,148.0
16,208.0
16,209.0
16,183.0
16,161.0
16,182.0
16,230.0
16,170.0
16,172.0
16,154.0
16,166.0
16,177.0
16,191.0
16,212.0
16,250.0
16,268.0
16,317.0
16,291.0
16,313.0
17,303.0
17,349.0
17,407.0
17,361.0
17,234.0
17,149.0
17,147.0
17,184.0
17,161.0
17,137.0
17,146.0
17,144.0
17,154.0
17,173.0
17,188.0
17,203.0
17,233.0
17,408.0
17,435.0
17,403.0
17,360.0
17,402.0
18,332.0
18,274.0
18,256.0
18,302.0
18,330.0
18,367.0
18,297.0
18,331.0
18,323.0
18,339.0
18,301.0
18,310.0
18,305.0
18,313.0
18,336.0
18,357.0
18,485.0
18,426.0
18,403.0
18,374.0
18,333.0
18,343.0
19,368.0
19,267.0
19,71.0
19,81.0
19,51.0
19,49.0
19,44.0
19,45.0
19,35.0
19,29.0
19,27.0
19,29.0
19,16.0
19,23.0
19,28.0
19,22.0
19,11.0
19,25.0
19,16.0
19,20.0
19,20.0
19,18.0
20,17.0
20,17.0
20,15.0
20,19.0
20,16.0
20,18.0
20,18.0
20,18.0
20,26.0
20,26.0
20,25.0
20,24.0
20,15.0
20,17.0
20,15.0
20,21.0
20,40.0
20,51.0
20,45.0
20,61.0
20,72.0
20,38.0
21,26.0
21,18.0
21,15.0
21,15.0
21,22.0
21,21.0
21,19.0
21,22.0
21,25.0
21,22.0
21,26.0
21,32.0
21,30.0
21,32.0
21,30.0
21,32.0
21,37.0
21,49.0
21,47.0
21,39.0
21,35.0
21,48.0
22,23.0
22,20.0
22,19.0
22,16.0
22,22.0
22,24.0
22,24.0
22,41.0
22,23.0
22,19.0
22,15.0
22,19.0
22,17.0
22,17.0
22,22.0
22,22.0
22,22.0
22,22.0
22,22.0
22,22.0
22,22.0
22,22.0
23,22.0
23,22.0
23,22.0
23,22.0
23,22.0
23,22.0
23,22.0
23,22.0
23,22.0
23,22.0
23,22.0
23,22.0
23,22.0
23,22.0
23,22.0
23,22.0
23,22.0
23,22.0
23,22.0
23,22.0
23,22.0
23,22.0
24,22.0
24,22.0
24,22.0
24,22.0
24,22.0
24,22.0
24,22.0
24,22.0
24,22.0
24,22.0
24,22.0
24,22.0
24,22.0
24,22.0
24,22.0
24,22.0
24,22.0
24,22.0
24,22.0
24,22.0
24,22.0
24,22.0
25,22.0
25,22.0
25,22.0
25,22.0
25,22.0
25,22.0
25,22.0
25,22.0
25,22.0
25,22.0
25,88.0
25,85.0
25,90.0
25,127.0
25,144.0
25,203.0
25,199.0
25,231.0
25,274.0
25,340.0
25,298.0
25,268.0
26,240.0
26,213.0
26,171.0
26,153.0
26,153.0
26,140.0
26,147.0
26,158.0
26,153.0
26,154.0
26,143.0
26,90.0
26,55.0
26,52.0
26,41.0
26,29.0
26,37.0
26,49.0
26,56.0
26,38.0
26,37.0
26,28.0
27,27.0
27,34.0
27,27.0
27,32.0
27,28.0
27,28.0
27,18.0
27,17.0
27,16.0
27,18.0
27,16.0
27,12.0
27,13.0
27,23.0
27,21.0
27,13.0
27,14.0
27,23.0
27,16.0
27,25.0
27,20.0
27,25.0
28,25.0
28,20.0
28,24.0
28,17.0
28,10.0
28,11.0
28,16.0
28,20.0
28,13.0
28,12.0
28,12.0
28,12.0
28,12.0
28,31.0
28,36.0
28,42.0
28,52.0
28,26.0
28,24.0
28,25.0
28,43.0
28,47.0
29,65.0
29,70.0
29,36.0
29,37.0
29,22.0
29,24.0
29,29.0
29,35.0
29,35.0
29,33.0
29,32.0
29,25.0
29,16.0
29,26.0
29,32.0
29,36.0
29,37.0
29,45.0
29,71.0
29,67.0
29,69.0
29,94.0
30,26.0
30,24.0
30,20.0
30,16.0
30,18.0
30,19.0
30,22.0
30,17.0
30,18.0
30,11.0
30,11.0
30,16.0
30,18.0
30,17.0
30,19.0
30,26.0
30,24.0
30,54.0
30,71.0
30,129.0
30,145.0
30,101.0
31,67.0
31,76.0
31,76.0
31,68.0
31,73.0
31,73.0
31,64.0
31,53.0
31,72.0
31,78.0
31,72.0
31,56.0
31,54.0
31,40.0
31,49.0
31,63.0
31,66.0
31,64.0
31,63.0
31,65.0
31,64.0
31,64.0
32,87.0
32,72.0
32,104.0
32,97.0
32,96.0
32,86.0
32,85.0
32,92.0
32,55.0
32,36.0
32,27.0
32,25.0
32,28.0
32,32.0
32,35.0
32,43.0
32,70.0
32,83.0
32,66.0
32,70.0
32,80.0
32,88.0
33,62.0
33,73.0
33,107.0
33,94.0
33,121.0
33,132.0
33,161.0
33,120.0
33,72.0
33,58.0
33,34.0
33,14.0
33,17.0
33,15.0
33,23.0
33,34.0
33,96.0
33,87.0
33,87.0
33,95.0
33,105.0
33,114.0
34,102.0
34,104.0
34,78.0
34,33.0
34,29.0
34,27.0
34,27.0
34,26.0
34,33.0
34,29.0
34,31.0
34,28.0
34,28.0
34,61.0
34,64.0
34,80.0
34,91.0
34,79.0
34,48.0
34,59.0
34,82.0
34,63.0
35,42.0
35,47.0
35,87.0
35,105.0
35,90.0
35,101.0
35,126.0
35,114.0
35,103.0
35,114.0
35,100.0
35,72.0
35,68.0
35,72.0
35,71.0
35,80.0
35,70.0
35,63.0
35,67.0
35,62.0
35,69.0
35,58.0
36,54.0
36,45.0
36,47.0
36,85.0
36,78.0
36,68.0
36,64.0
36,65.0
36,80.0
36,74.0
36,93.0
36,77.0
36,67.0
36,84.0
36,77.0
36,83.0
36,82.0
36,100.0
36,189.0
36,99.0
36,71.0
36,43.0
37,69.0
37,65.0
37,71.0
37,77.0
37,81.0
37,88.0
37,90.0
37,92.0
37,88.0
37,80.0
37,100.0
37,105.0
37,118.0
37,125.0
37,141.0
37,152.0
37,164.0
37,147.0
37,162.0
37,157.0
37,156.0
37,160.0
38,181.0
38,185.0
38,197.0
38,180.0
38,172.0
38,166.0
38,136.0
38,133.0
38,140.0
38,159.0
38,169.0
38,170.0
38,184.0
38,163.0
38,140.0
38,144.0
38,166.0
38,196.0
38,227.0
38,210.0
38,233.0
38,258.0
39,273.0
39,253.0
39,254.0
39,241.0
39,229.0
39,199.0
39,193.0
39,207.0
39,176.0
39,91.0
39,58.0
39,39.0
39,50.0
39,51.0
39,49.0
39,54.0
39,153.0
39,181.0
39,181.0
39,182.0
39,156.0
39,27.0
40,21.0
40,6.0
40,8.0
40,8.0
40,8.0
40,10.0
40,9.0
40,20.0
40,14.0
40,16.0
40,14.0
40,10.0
40,7.0
40,8.0
40,12.0
40,15.0
40,8.0
40,11.0
40,18.0
40,16.0
40,11.0
40,10.0
41,10.0
41,12.0
41,12.0
41,10.0
41,10.0
41,9.0
41,9.0
41,11.0
41,12.0
41,12.0
41,12.0
41,21.0
41,18.0
41,13.0
41,18.0
41,17.0
41,19.0
41,22.0
41,20.0
41,24.0
41,19.0
41,13.0
42,16.0
42,16.0
42,11.0
42,10.0
42,9.0
42,11.0
42,14.0
42,21.0
42,26.0
42,21.0
42,19.0
42,13.0
42,13.0
42,13.0
42,13.0
42,11.0
42,19.0
42,22.0
42,50.0
42,58.0
42,60.0
42,69.0
43,54.0
43,38.0
43,27.0
43,23.0
43,27.0
43,28.0
43,24.0
43,26.0
43,23.0
43,37.0
43,46.0
43,49.0
43,53.0
43,57.0
43,51.0
43,64.0
43,100.0
43,113.0
43,136.0
43,213.0
43,259.0
43,267.0
44,980.0
44,599.0
44,39.0
44,7.0
44,8.0
44,7.0
44,7.0
44,7.0
44,16.0
44,19.0
44,15.0
44,21.0
44,18.0
44,16.0
44,15.0
44,16.0
44,16.0
44,21.0
44,36.0
44,51.0
44,67.0
44,46.0
45,24.0
45,18.0
45,15.0
45,17.0
45,11.0
45,16.0
45,16.0
45,39.0
45,25.0
45,17.0
45,8.0
45,11.0
45,14.0
45,15.0
45,15.0
45,13.0
45,13.0
45,26.0
45,50.0
45,73.0
45,96.0
45,116.0
46,91.0
46,70.0
46,65.0
46,51.0
46,29.0
46,30.0
46,26.0
46,26.0
46,24.0
46,21.0
46,24.0
46,39.0
46,79.0
46,99.0
46,118.0
46,140.0
46,159.0
46,161.0
46,167.0
46,178.0
46,192.0
46,198.0
47,247.0
47,227.0
47,176.0
47,113.0
47,46.0
47,18.0
47,13.0
47,22.0
47,15.0
47,18.0
47,18.0
47,12.0
47,11.0
47,11.0
47,12.0
47,9.0
47,9.0
47,27.0
47,31.0
47,39.0
47,49.0
47,48.0
48,36.0
48,41.0
48,80.0
48,70.0
48,74.0
48,77.0
48,87.0
48,107.0
48,54.0
48,36.0
48,34.0
48,19.0
48,26.0
48,27.0
48,27.0
48,29.0
48,41.0
48,47.0
48,115.0
48,265.0
48,236.0
48,296.0
49,115.0
49,168.0
49,177.0
49,191.0
49,185.0
49,157.0
49,114.0
49,117.0
49,112.0
49,107.0
49,96.0
49,99.0
49,82.0
49,58.0
49,40.0
49,45.0
49,44.0
49,49.0
49,65.0
49,101.0
49,146.0
49,165.0
50,204.0
50,190.0
50,174.0
50,144.0
50,120.0
50,122.0
50,152.0
50,158.0
50,178.0
50,184.0
50,184.0
50,185.0
50,175.0
50,165.0
50,150.0
50,163.0
50,172.0
50,184.0
50,178.0
50,211.0
50,213.0
50,282.0
51,233.0
51,235.0
51,214.0
51,205.0
51,206.0
51,220.0
51,191.0
51,189.0
51,109.0
51,65.0
51,35.0
51,35.0
51,27.0
51,36.0
51,30.0
51,23.0
51,20.0
51,30.0
51,69.0
51,99.0
51,117.0
51,154.0
52,143.0
52,132.0
52,100.0
52,89.0
52,90.0
52,90.0
52,99.0
52,92.0
52,80.0
52,56.0
52,60.0
52,72.0
52,76.0
52,79.0
52,84.0
52,92.0
52,100.0
52,95.0
52,81.0
52,95.0
52,87.0
52,86.0
53,104.0
53,129.0
53,117.0
53,105.0
53,112.0
53,130.0
53,134.0
53,136.0
53,142.0
53,150.0
53,148.0
53,160.0
53,179.0
53,183.0
53,191.0
53,195.0
53,196.0
53,218.0
53,246.0
53,264.0
53,274.0
53,282.0
54,227.0
54,223.0
54,227.0
54,227.0
54,237.0
54,243.0
54,262.0
54,296.0
54,301.0
54,302.0
54,311.0
54,307.0
54,312.0
54,298.0
54,292.0
54,299.0
54,353.0
54,368.0
54,309.0
54,284.0
54,244.0
54,218.0
55,135.0
55,134.0
55,139.0
55,148.0
55,210.0
55,218.0
55,253.0
55,266.0
55,241.0
55,235.0
55,237.0
55,248.0
55,180.0
55,176.0
55,165.0
55,138.0
55,136.0
55,136.0
55,130.0
55,118.0
55,56.0
55,55.0
56,46.0
56,45.0
56,51.0
56,53.0
56,50.0
56,46.0
56,58.0
56,75.0
56,72.0
56,82.0
56,81.0
56,91.0
56,93.0
56,90.0
56,79.0
56,79.0
56,70.0
56,70.0
56,84.0
56,103.0
56,95.0
56,66.0
57,30.0
57,29.0
57,31.0
57,29.0
57,31.0
57,34.0
57,52.0
57,65.0
57,89.0
57,138.0
57,77.0
57,88.0
57,95.0
57,105.0
57,101.0
57,102.0
57,103.0
57,105.0
57,98.0
57,124.0
57,112.0
57,123.0
58,115.0
58,128.0
58,138.0
58,145.0
58,139.0
58,119.0
58,114.0
58,78.0
58,80.0
58,37.0
58,20.0
58,20.0
58,14.0
58,13.0
58,16.0
58,15.0
58,21.0
58,72.0
58,85.0
58,108.0
58,128.0
58,161.0
59,42.0
59,35.0
59,35.0
59,29.0
59,25.0
59,23.0
59,17.0
59,25.0
59,39.0
59,44.0
59,51.0
59,61.0
59,70.0
59,70.0
59,65.0
59,75.0
59,86.0
59,91.0
59,95.0
59,89.0
59,96.0
59,99.0
60,108.0
60,108.0
60,115.0
60,111.0
60,120.0
60,125.0
60,138.0
60,164.0
60,169.0
60,82.0
60,63.0
60,37.0
60,37.0
60,36.0
60,30.0
60,27.0
60,28.0
60,34.0
60,44.0
60,116.0
60,139.0
60,129.0
61,92.0
61,158.0
61,178.0
61,135.0
61,111.0
61,114.0
61,121.0
61,126.0
61,133.0
61,146.0
61,165.0
61,202.0
61,230.0
61,247.0
61,236.0
61,227.0
61,224.0
61,187.0
61,150.0
61,144.0
61,123.0
61,134.0
62,108.0
62,126.0
62,125.0
62,121.0
62,123.0
62,126.0
62,131.0
62,126.0
62,156.0
62,187.0
62,220.0
62,237.0
62,252.0
62,226.0
62,231.0
62,222.0
62,246.0
62,261.0
62,256.0
62,255.0
62,263.0
62,269.0
63,15.0
63,19.0
63,15.0
63,13.0
63,16.0
63,19.0
63,19.0
63,24.0
63,24.0
63,17.0
63,11.0
63,17.0
63,14.0
63,16.0
63,16.0
63,18.0
63,22.0
63,30.0
63,27.0
63,29.0
63,20.0
63,14.0
64,12.0
64,13.0
64,15.0
64,11.0
64,19.0
64,16.0
64,27.0
64,23.0
64,29.0
64,26.0
64,39.0
64,52.0
64,65.0
64,91.0
64,103.0
64,99.0
64,99.0
64,103.0
64,96.0
64,76.0
64,69.0
64,83.0
65,53.0
65,68.0
65,71.0
65,62.0
65,58.0
65,69.0
65,74.0
65,67.0
65,57.0
65,69.0
65,83.0
65,92.0
65,100.0
65,108.0
65,132.0
65,132.0
65,134.0
65,128.0
65,124.0
65,116.0
65,114.0
65,70.0
66,74.0
66,75.0
66,63.0
66,73.0
66,61.0
66,63.0
66,65.0
66,43.0
66,29.0
66,28.0
66,26.0
66,29.0
66,32.0
66,33.0
66,43.0
66,50.0
66,56.0
66,63.0
66,47.0
66,27.0
66,20.0
66,16.0
67,8.0
67,10.0
67,13.0
67,11.0
67,13.0
67,20.0
67,18.0
67,18.0
67,14.0
67,20.0
67,19.0
67,20.0
67,20.0
67,23.0
67,21.0
67,14.0
67,16.0
67,16.0
67,26.0
67,22.0
67,27.0
67,51.0
68,48.0
68,61.0
68,58.0
68,85.0
68,84.0
68,87.0
68,111.0
68,105.0
68,70.0
68,53.0
68,48.0
68,44.0
68,33.0
68,37.0
68,40.0
68,34.0
68,32.0
68,33.0
68,51.0
68,62.0
68,68.0
68,89.0
69,144.0
69,142.0
69,140.0
69,158.0
69,135.0
69,145.0
69,161.0
69,183.0
69,199.0
69,224.0
69,193.0
69,167.0
69,162.0
69,163.0
69,163.0
69,154.0
69,189.0
69,210.0
69,222.0
69,216.0
69,219.0
69,223.0
70,59.0
70,38.0
70,29.0
70,27.0
70,20.0
70,18.0
70,19.0
70,14.0
70,19.0
70,23.0
70,14.0
70,12.0
70,12.0
70,16.0
70,16.0
70,17.0
70,19.0
70,32.0
70,53.0
70,54.0
70,52.0
70,91.0
71,47.0
71,40.0
71,41.0
71,41.0
71,38.0
71,50.0
71,69.0
71,82.0
71,79.0
71,76.0
71,78.0
71,71.0
71,73.0
71,68.0
71,58.0
71,61.0
71,58.0
71,75.0
71,78.0
71,64.0
71,53.0
71,41.0
72,65.0
72,68.0
72,75.0
72,80.0
72,80.0
72,105.0
72,86.0
72,93.0
72,90.0
72,73.0
72,68.0
72,68.0
72,78.0
72,83.0
72,86.0
72,94.0
72,112.0
72,108.0
72,116.0
72,105.0
72,112.0
72,87.0
73,153.0
73,220.0
73,175.0
73,132.0
73,69.0
73,60.0
73,50.0
73,43.0
73,36.0
73,26.0
73,21.0
73,27.0
73,21.0
73,22.0
73,22.0
73,17.0
73,25.0
73,52.0
73,30.0
73,33.0
73,38.0
73,44.0
74,72.0
74,67.0
74,55.0
74,50.0
74,55.0
74,71.0
74,79.0
74,72.0
74,73.0
74,73.0
74,53.0
74,56.0
74,60.0
74,64.0
74,53.0
74,45.0
74,54.0
74,62.0
74,63.0
74,67.0
74,85.0
74,89.0
75,83.0
75,85.0
75,41.0
75,18.0
75,27.0
75,33.0
75,34.0
75,28.0
75,27.0
75,23.0
75,22.0
75,26.0
75,20.0
75,21.0
75,24.0
75,23.0
75,28.0
75,39.0
75,51.0
75,67.0
75,66.0
75,76.0
76,96.0
76,91.0
76,86.0
76,83.0
76,80.0
76,90.0
76,110.0
76,135.0
76,144.0
76,166.0
76,179.0
76,201.0
76,227.0
76,219.0
76,208.0
76,202.0
76,205.0
76,206.0
76,209.0
76,226.0
76,222.0
76,239.0
77,248.0
77,247.0
77,228.0
77,225.0
77,222.0
77,221.0
77,214.0
77,217.0
77,231.0
77,249.0
77,245.0
77,250.0
77,232.0
77,243.0
77,239.0
77,234.0
77,240.0
77,224.0
77,206.0
77,217.0
77,180.0
77,180.0
78,216.0
78,215.0
78,700.0
78,700.0
78,700.0
78,473.0
78,201.0
78,274.0
78,381.0
78,343.0
78,156.0
78,64.0
78,51.0
78,47.0
78,37.0
78,26.0
78,22.0
78,19.0
78,23.0
78,21.0
78,27.0
78,41.0
79,46.0
79,60.0
79,47.0
79,50.0
79,51.0
79,41.0
79,48.0
79,50.0
79,55.0
79,56.0
79,52.0
79,49.0
79,53.0
79,73.0
79,82.0
79,90.0
79,106.0
79,113.0
79,121.0
79,116.0
79,111.0
79,83.0
80,90.0
80,90.0
80,100.0
80,95.0
80,96.0
80,102.0
80,112.0
80,315.0
80,784.0
80,761.0
80,204.0
80,122.0
80,158.0
80,226.0
80,128.0
80,49.0
80,47.0
80,27.0
80,25.0
80,27.0
80,18.0
80,18.0
81,24.0
81,24.0
81,25.0
81,46.0
81,54.0
81,60.0
81,86.0
81,58.0
81,63.0
81,59.0
81,59.0
81,54.0
81,53.0
81,55.0
81,60.0
81,55.0
81,64.0
81,64.0
81,55.0
81,57.0
81,63.0
81,69.0
82,71.0
82,73.0
82,71.0
82,70.0
82,68.0
82,63.0
82,67.0
82,76.0
82,65.0
82,44.0
82,36.0
82,29.0
82,20.0
82,53.0
82,92.0
82,134.0
82,97.0
82,64.0
82,52.0
82,63.0
82,36.0
82,22.0
83,43.0
83,44.0
83,51.0
83,69.0
83,54.0
83,10.0
83,12.0
83,10.0
83,9.0
83,12.0
83,12.0
83,18.0
83,16.0
83,20.0
83,20.0
83,18.0
83,30.0
83,27.0
83,29.0
83,33.0
83,34.0
83,59.0
84,62.0
84,72.0
84,48.0
84,70.0
84,57.0
84,61.0
84,38.0
84,44.0
84,37.0
84,43.0
84,50.0
84,64.0
84,64.0
84,72.0
84,70.0
84,65.0
84,72.0
84,84.0
84,85.0
84,98.0
84,142.0
84,97.0
85,61.0
85,46.0
85,127.0
85,134.0
85,99.0
85,85.0
85,75.0
85,79.0
85,81.0
85,74.0
85,62.0
85,71.0
85,58.0
85,48.0
85,50.0
85,54.0
85,61.0
85,59.0
85,62.0
85,54.0
85,57.0
85,44.0
86,44.0
86,56.0
86,59.0
86,67.0
86,68.0
86,99.0
86,88.0
86,74.0
86,86.0
86,93.0
86,96.0
86,120.0
86,99.0
86,100.0
86,63.0
86,57.0
86,46.0
86,48.0
86,60.0
86,57.0
86,72.0
86,82.0
87,117.0
87,129.0
87,132.0
87,142.0
87,147.0
87,169.0
87,208.0
87,198.0
87,203.0
87,218.0
87,220.0
87,222.0
87,237.0
87,245.0
87,260.0
87,259.0
87,275.0
87,280.0
87,296.0
87,366.0
87,317.0
87,297.0
88,254.0
88,254.0
88,248.0
88,271.0
88,271.0
88,271.0
88,271.0
88,271.0
88,271.0
88,271.0
88,271.0
88,195.0
88,195.0
88,195.0
88,195.0
88,195.0
88,195.0
88,195.0
88,195.0
88,195.0
88,195.0
88,195.0
89,195.0
89,195.0
89,195.0
89,195.0
89,195.0
89,124.0
89,129.0
89,129.0
89,129.0
89,129.0
89,129.0
89,129.0
89,129.0
89,129.0
89,129.0
89,200.0
89,187.0
89,149.0
89,113.0
89,85.0
89,71.0
89,42.0
90,49.0
90,35.0
90,31.0
90,26.0
90,24.0
90,22.0
90,30.0
90,25.0
90,21.0
90,21.0
90,21.0
90,35.0
90,31.0
90,15.0
90,16.0
90,18.0
90,15.0
90,17.0
90,24.0
90,20.0
90,54.0
90,39.0
91,41.0
91,35.0
91,44.0
91,45.0
91,40.0
91,27.0
91,27.0
91,21.0
91,14.0
91,14.0
91,17.0
91,13.0
91,17.0
91,16.0
91,18.0
91,12.0
91,12.0
91,21.0
91,30.0
91,69.0
91,77.0
91,49.0
92,52.0
92,53.0
92,58.0
92,56.0
92,60.0
92,100.0
92,133.0
92,138.0
92,67.0
92,59.0
92,82.0
92,89.0
92,110.0
92,128.0
92,132.0
92,136.0
92,132.0
92,119.0
92,131.0
92,161.0
92,168.0
92,164.0
93,194.0
93,206.0
93,191.0
93,180.0
93,200.0
93,170.0
93,197.0
93,184.0
93,167.0
93,111.0
93,92.0
93,44.0
93,41.0
93,34.0
93,27.0
93,32.0
93,43.0
93,61.0
93,70.0
93,87.0
93,98.0
93,173.0
94,169.0
94,187.0
94,166.0
94,161.0
94,169.0
94,180.0
94,166.0
94,185.0
94,166.0
94,171.0
94,176.0
94,186.0
94,142.0
94,121.0
94,130.0
94,132.0
94,126.0
94,47.0
94,25.0
94,23.0
94,20.0
94,18.0
95,12.0
95,18.0
95,19.0
95,33.0
95,26.0
95,24.0
95,28.0
95,27.0
95,19.0
95,16.0
95,15.0
95,16.0
95,16.0
95,15.0
95,17.0
95,12.0
95,15.0
95,17.0
95,23.0
95,19.0
95,24.0
95,34.0
96,69.0
96,87.0
96,102.0
96,79.0
96,75.0
96,68.0
96,78.0
96,101.0
96,114.0
96,135.0
96,140.0
96,118.0
96,108.0
96,103.0
96,94.0
96,90.0
96,87.0
96,80.0
96,84.0
96,96.0
96,110.0
96,104.0
97,74.0
97,74.0
97,67.0
97,69.0
97,69.0
97,75.0
97,78.0
97,91.0
97,107.0
97,107.0
97,127.0
97,132.0
97,128.0
97,122.0
97,113.0
97,105.0
97,127.0
97,144.0
97,158.0
97,141.0
97,124.0
97,131.0
98,128.0
98,103.0
98,60.0
98,50.0
98,63.0
98,77.0
98,62.0
98,58.0
98,77.0
98,131.0
98,121.0
98,81.0
98,77.0
98,67.0
98,66.0
98,60.0
98,71.0
98,94.0
98,90.0
98,85.0
98,75.0
98,79.0
99,102.0
99,49.0
99,14.0
99,14.0
99,16.0
99,14.0
99,22.0
99,17.0
99,16.0
99,19.0
99,19.0
99,24.0
99,22.0
99,22.0
99,32.0
99,30.0
99,24.0
99,29.0
99,56.0
99,58.0
99,53.0
99,37.0
100,44.0
100,48.0
100,54.0
100,73.0
100,89.0
100,80.0
100,84.0
100,91.0
100,68.0
100,67.0
100,75.0
100,68.0
100,63.0
100,57.0
100,50.0
100,63.0
100,81.0
100,78.0
100,79.0
100,87.0
100,86.0
100,86.0
101,86.0
101,108.0
101,116.0
101,105.0
101,95.0
101,44.0
101,33.0
101,23.0
101,22.0
101,42.0
101,88.0
101,40.0
101,25.0
101,29.0
101,31.0
101,23.0
101,14.0
101,14.0
101,12.0
101,11.0
101,8.0
101,7.0
102,14.0
102,13.0
102,13.0
102,16.0
102,14.0
102,14.0
102,19.0
102,12.0
102,13.0
102,15.0
102,14.0
102,13.0
102,12.0
102,11.0
102,13.0
102,13.0
102,13.0
102,17.0
102,31.0
102,47.0
102,68.0
102,69.0
103,55.0
103,48.0
103,42.0
103,39.0
103,26.0
103,24.0
103,25.0
103,30.0
103,43.0
103,42.0
103,57.0
103,38.0
103,41.0
103,54.0
103,50.0
103,81.0
103,96.0
103,94.0
103,84.0
103,67.0
103,70.0
103,76.0
104,84.0
104,97.0
104,106.0
104,121.0
104,130.0
104,142.0
104,171.0
104,196.0
104,198.0
104,206.0
104,203.0
104,204.0
104,199.0
104,193.0
104,194.0
104,202.0
104,200.0
104,206.0
104,212.0
104,220.0
104,237.0
104,225.0
105,244.0
105,255.0
105,247.0
105,253.0
105,242.0
105,244.0
105,235.0
105,249.0
105,254.0
105,266.0
105,286.0
105,289.0
105,285.0
105,215.0
105,185.0
105,151.0
105,134.0
105,143.0
105,123.0
105,102.0
105,96.0
